"CustomerID","strategic_priority","pred_sensitivity","business_value"
3393506,"Maintain (Standard)",-0.00183012305850905,-0.0929153476805044
3393534,"Maintain (Standard)",-0.018275058309678,-0.548251749290339
3393538,"Maintain (Standard)",-0.0175393160221927,-0.565467548555493
3393542,"Maintain (Standard)",-0.015370541022076,-0.449588324895724
3393546,"Maintain (Standard)",-0.0033264500158362,-0.0570153532714325
3393554,"Maintain (Standard)",-0.0159198613315511,-0.835315124066486
3393562,"Maintain (Standard)",-0.0142861355194242,-0.842167688870055
3393570,"Maintain (Standard)",-0.015606041977168,-0.468025198895267
3393578,"Protect (High Value, Negative Sensitivity)",-0.0150015447960921,-1.0913623839157
3393582,"Protect (High Value, Negative Sensitivity)",-0.00298463347947772,-0.33418941069712
3393602,"Maintain (Standard)",-0.0143029175436648,-0.539935137273345
3393606,"Maintain (Standard)",-0.00259140013312886,-0.0707970516370805
3393626,"Maintain (Standard)",-0.00331114413341244,-0.0683420149136327
3393634,"Maintain (Standard)",-0.0165749540156206,-0.315255625377105
3393642,"Maintain (Standard)",-0.0148927969617468,-0.301430210505756
3393654,"Maintain (Standard)",-0.0173055759549685,-0.743793654544544
3393666,"Protect (High Value, Negative Sensitivity)",-0.0174098029743541,-1.3234932221104
3393682,"Maintain (Standard)",-0.00187353898137493,-0.0958877250667691
3393686,"Maintain (Standard)",-0.017262309952742,-0.581049353009297
3393702,"Protect (High Value, Negative Sensitivity)",-0.017291163345067,-7.5078231244281
3393706,"Maintain (Standard)",-0.0165752011953275,-0.846495525045376
3393710,"Maintain (Standard)",-0.0149297342982686,-0.240518019545107
3393726,"Maintain (Standard)",-0.0166798623360135,-0.28472525007575
3393734,"Maintain (Standard)",-0.0159668637027846,-0.796267492857865
3393738,"Maintain (Standard)",-0.0179560416735386,-0.541015535623718
3393742,"Protect (High Value, Negative Sensitivity)",-0.00520442627222029,-0.763749555448327
3393746,"Maintain (Standard)",-0.0168075680073896,-0.35245470111496
3393758,"Maintain (Standard)",-0.0187199105772315,-0.501693603469804
3393766,"Maintain (Standard)",-0.0156213698054701,-0.193236344493666
3393778,"Maintain (Standard)",-0.0163679548176793,-0.201325844257455
3393782,"Maintain (Standard)",-0.0150367809786575,-0.330508445910892
3393790,"Protect (High Value, Negative Sensitivity)",-0.00147393124037626,-0.096041359622917
3393810,"Maintain (Standard)",-0.0178416845445797,-0.539532540628091
3393818,"Maintain (Standard)",-0.0171828936287084,-0.74127003114248
3393830,"Maintain (Standard)",-0.0182796933146415,-0.642531220009649
3393842,"Maintain (Standard)",-0.0163343033245429,-0.408357583113572
3393846,"Protect (High Value, Negative Sensitivity)",-0.00479629204572912,-0.489749380789401
3393850,"Maintain (Standard)",-0.00315354967568149,-0.101954261014783
3393854,"Maintain (Standard)",-0.0185435956813583,-0.589686342667193
3393870,"Maintain (Standard)",-0.0124605931127661,-0.635241036888815
3393874,"Protect (High Value, Negative Sensitivity)",-0.00443788384687133,-0.741304117781386
3393894,"Protect (High Value, Negative Sensitivity)",-0.0159004548958115,-1.33579721579713
3393910,"Protect (High Value, Negative Sensitivity)",-0.0207585921833687,-2.83458576263899
3393914,"Protect (High Value, Negative Sensitivity)",-0.0151485846911597,-1.0946367297832
3393946,"Maintain (Standard)",-0.0174824138341347,-0.689506401618274
3393950,"Maintain (Standard)",-0.0181025360966183,-0.567876557350915
3393954,"Maintain (Standard)",-0.0163797162731742,-0.499253752006351
3393958,"Maintain (Standard)",-0.0162519663581878,-0.487396471082051
3393970,"Maintain (Standard)",-0.0198414332030247,-0.765680907304724
3393974,"Maintain (Standard)",-0.00174004895790553,-0.0756921296688904
3393978,"Protect (High Value, Negative Sensitivity)",-0.00187353898137493,-0.114866674948097
3393982,"Protect (High Value, Negative Sensitivity)",-0.00158775968902369,-0.0952973365352021
3393986,"Protect (High Value, Negative Sensitivity)",-0.00164256613605102,-0.125492052794298
3393990,"Maintain (Standard)",-0.0183346243642991,-0.553522309558189
3393994,"Maintain (Standard)",-0.00337917097372831,-0.0577500319410168
3393998,"Protect (High Value, Negative Sensitivity)",-0.0182278670467291,-1.50507498204842
3394002,"Maintain (Standard)",-0.0132009757424517,-0.71602092427058
3394006,"Protect (High Value, Negative Sensitivity)",-0.0128418700640736,-0.854241196662175
3394010,"Maintain (Standard)",-0.0171159679293409,-0.797775265186579
3394014,"Protect (High Value, Negative Sensitivity)",-0.00467409351645187,-0.63707894629239
3394018,"Maintain (Standard)",-0.00548060566453774,-0.274907180133213
3394022,"Maintain (Standard)",-0.0145278920647955,-0.493948330203049
3394026,"Maintain (Standard)",-0.0145267990734166,-0.816406107926012
3394038,"Maintain (Standard)",-0.017817331338854,-0.625031983366998
3394046,"Protect (High Value, Negative Sensitivity)",-0.00306410038121741,-0.457439545911946
3394050,"Protect (High Value, Negative Sensitivity)",-0.00183710355226052,-0.131922406087828
3394066,"Maintain (Standard)",-0.0158913298166163,-0.476580981200324
3394070,"Protect (High Value, Negative Sensitivity)",-0.00521390976133584,-0.451628863526911
3394082,"Protect (High Value, Negative Sensitivity)",-0.00508217482986839,-0.436914570123786
3394086,"Protect (High Value, Negative Sensitivity)",-0.0154690351991896,-1.1185659352534
3394090,"Maintain (Standard)",-0.00136497264963995,-0.0737221728070534
3394102,"Maintain (Standard)",-0.00298329669859482,-0.107577678951329
3394110,"Maintain (Standard)",-0.0183705468721685,-0.642785435057178
3394114,"Maintain (Standard)",-0.0162866346568021,-0.602442615955111
3394118,"Protect (High Value, Negative Sensitivity)",-0.0154288553383332,-1.43611785489206
3394130,"Maintain (Standard)",-0.0191606877236261,-0.374783051874127
3394134,"Maintain (Standard)",-0.00196139086381669,-0.0939898501940959
3394138,"Maintain (Standard)",-0.00284248606626228,-0.0852745819878684
3394150,"Maintain (Standard)",-0.0185455133255799,-1.08695253601224
3394158,"Protect (High Value, Negative Sensitivity)",-0.0165028321718537,-1.4004303381035
3394162,"Protect (High Value, Negative Sensitivity)",-0.00523309432224706,-0.466792013544437
3394166,"Protect (High Value, Negative Sensitivity)",-0.0156106599052327,-2.35720964569014
3394170,"Maintain (Standard)",-0.00149840981677796,-0.081708287308902
3394174,"Maintain (Standard)",-0.00283857890654543,-0.0879391745247774
3394186,"Maintain (Standard)",-0.0164987047310386,-0.248635480296752
3394190,"Protect (High Value, Negative Sensitivity)",-0.00210613381645308,-0.133823742697429
3394206,"Maintain (Standard)",-0.0185152015745146,-0.571934576636757
3394210,"Maintain (Standard)",-0.00154678004419526,-0.0793188806663327
3394214,"Maintain (Standard)",-0.00144188802099585,-0.0848983666762354
3394222,"Protect (High Value, Negative Sensitivity)",-2.54667352952324e-07,-3.20065929190481e-05
3394226,"Protect (High Value, Negative Sensitivity)",-0.016232620232743,-2.27613800903523
3394246,"Maintain (Standard)",-0.00333277610080757,-0.126212230937583
3394250,"Maintain (Standard)",-0.00188926403987605,-0.0953889413733417
3394254,"Protect (High Value, Negative Sensitivity)",-0.0109289015602925,-1.23605876646908
3394258,"Maintain (Standard)",-0.00133651262124562,-0.0704609453920692
3394266,"Protect (High Value, Negative Sensitivity)",-0.00471583656049801,-0.436214881846066
3394270,"Maintain (Standard)",-0.00306848724906161,-0.0613390601087416
3394286,"Protect (High Value, Negative Sensitivity)",-0.00140107136177811,-0.11037640188088
3394294,"Maintain (Standard)",-0.00280733047115261,-0.09822849318563
3394298,"Maintain (Standard)",-0.00170211657103742,-0.0885100616939456
3394302,"Protect (High Value, Negative Sensitivity)",-0.00184689207382893,-0.143669734423153
3394306,"Maintain (Standard)",-0.00340502652243019,-0.112570176831542
3394310,"Maintain (Standard)",-0.0179042650462031,-0.30419346313499
3394322,"Maintain (Standard)",-0.00183253507252085,-0.0937891450116169
3394326,"Protect (High Value, Negative Sensitivity)",-0.00295309966670038,-0.331308251607115
3394342,"Protect (High Value, Negative Sensitivity)",-0.0178108945328642,-2.20766037734852
3394350,"Maintain (Standard)",-0.00297935186356241,-0.0899168392423134
3394354,"Protect (High Value, Negative Sensitivity)",-0.00186121502968106,-0.11636316365566
3394374,"Maintain (Standard)",-0.00211879152048652,-0.0424393941553451
3394378,"Protect (High Value, Negative Sensitivity)",-0.015688018892248,-3.65860288586115
3394382,"Maintain (Standard)",-0.0150512980868637,-0.58534498259813
3394386,"Maintain (Standard)",-0.00285380340696795,-0.0260552251056174
3394390,"Maintain (Standard)",-0.00295213465902988,-0.073803366475747
3394394,"Protect (High Value, Negative Sensitivity)",-0.00310733614730196,-0.326394588912598
3394398,"Protect (High Value, Negative Sensitivity)",-0.0164729736797568,-1.78863548214799
3394402,"Protect (High Value, Negative Sensitivity)",-0.0048227528290814,-0.667661901658029
3394406,"Maintain (Standard)",-0.0140975864855861,-0.594354246232311
3394422,"Protect (High Value, Negative Sensitivity)",-0.00206106077195645,-0.159732209826625
3394430,"Maintain (Standard)",-0.0167584032804671,-0.335000481576537
3394438,"Protect (High Value, Negative Sensitivity)",-0.00434599095369564,-0.561154351941182
3394442,"Protect (High Value, Negative Sensitivity)",-0.00224369898431698,-0.171126921533856
3394446,"Maintain (Standard)",-0.012987699988322,-0.649255122416218
3394462,"Protect (High Value, Negative Sensitivity)",-0.00176474087170903,-0.108125673209612
3394470,"Protect (High Value, Negative Sensitivity)",-0.00455615287777983,-0.369458436859166
3394474,"Maintain (Standard)",-0.0171398545709687,-0.620976931106195
3394482,"Protect (High Value, Negative Sensitivity)",-0.0174816377686693,-1.45866785541777
3394490,"Maintain (Standard)",-0.013139359547838,-0.466184476757292
3394498,"Maintain (Standard)",-0.0111863754103526,-0.477210775005642
3394502,"Maintain (Standard)",-0.0145585196115601,-0.458884538156375
3394506,"Maintain (Standard)",-0.00296764487441803,-0.097932280855795
3394514,"Protect (High Value, Negative Sensitivity)",-0.0157861687789395,-1.00589467459403
3394518,"Maintain (Standard)",-0.00339981574901665,-0.0974727175243075
3394546,"Maintain (Standard)",-0.0154744953703184,-0.526906567359342
3394550,"Maintain (Standard)",-0.00335558552458248,-0.0608703214159262
3394554,"Protect (High Value, Negative Sensitivity)",-0.0125971919890683,-0.967968232440009
3394562,"Maintain (Standard)",-0.00147674019002181,-0.0617277399429116
3394570,"Maintain (Standard)",-0.0165498757960861,-0.992827049007207
3394590,"Protect (High Value, Negative Sensitivity)",-0.00356565564798222,-0.537094710255562
3394594,"Protect (High Value, Negative Sensitivity)",-0.00364597966634073,-0.295433732363589
3394602,"Maintain (Standard)",-0.00343534199486162,-0.121988994237536
3394606,"Maintain (Standard)",-0.00281319058669682,-0.0858023128942531
3394614,"Maintain (Standard)",-0.00301592161456055,-0.0979571340409265
3394618,"Maintain (Standard)",-0.0162012884641977,-0.487334757003067
3394622,"Maintain (Standard)",-0.00334428269058662,-0.102034064889798
3394626,"Maintain (Standard)",-0.00190069631526535,-0.105203541049937
3394642,"Maintain (Standard)",-0.00283300706095155,-0.0285000510331726
3394650,"Protect (High Value, Negative Sensitivity)",-0.00421083016940832,-0.559829871022836
3394658,"Maintain (Standard)",-0.0131830168850833,-0.668906276749127
3394662,"Protect (High Value, Negative Sensitivity)",-0.00451728958559822,-0.635176088630965
3394674,"Maintain (Standard)",-0.0147368357755702,-0.642378671457104
3394690,"Maintain (Standard)",-0.00101202652776144,-0.0528783860755355
3394694,"Maintain (Standard)",-0.0160155801336095,-0.565349978716417
3394698,"Maintain (Standard)",-0.00168093242947948,-0.100839136444474
3394702,"Protect (High Value, Negative Sensitivity)",-0.00430641788833708,-0.405363115829169
3394714,"Maintain (Standard)",-0.00120269299619111,-0.053014707272104
3394722,"Maintain (Standard)",-0.00172827337079362,-0.101622474202665
3394730,"Maintain (Standard)",-0.00334214405452293,-0.10858626033145
3394738,"Maintain (Standard)",-0.00348976332244838,-0.114045465377613
3394746,"Protect (High Value, Negative Sensitivity)",-0.00379816866206856,-0.331010398899275
3394750,"Maintain (Standard)",-0.0143372932620668,-0.716864663103338
3394774,"Maintain (Standard)",-0.00333169907250996,-0.0566055672419443
3394782,"Maintain (Standard)",-0.00163480818940184,-0.0941322555457581
3394794,"Maintain (Standard)",-0.00257662450776958,-0.103013447820628
3394814,"Maintain (Standard)",-0.00165415391139656,-0.0820460340052694
3394822,"Maintain (Standard)",-0.0162012884641977,-0.485714628156648
3394830,"Maintain (Standard)",-0.00307500511883851,-0.100521917334831
3394834,"Maintain (Standard)",-0.0162262730207587,-0.707952291895704
3394842,"Maintain (Standard)",-0.00156683870368349,-0.0783419351841744
3394846,"Protect (High Value, Negative Sensitivity)",-0.00554523693761361,-0.731638561548739
3394854,"Maintain (Standard)",-0.00155866185767653,-0.0779175062652497
3394862,"Protect (High Value, Negative Sensitivity)",-0.00167620573321589,-0.130056802840221
3394866,"Maintain (Standard)",-0.00337513631435921,-0.0580185932438348
3394874,"Maintain (Standard)",-0.00342301746219825,-0.107585438836891
3394878,"Protect (High Value, Negative Sensitivity)",-0.00399835194523449,-1.22465521730587
3394890,"Maintain (Standard)",-0.00338755597255658,-0.0578933315709919
3394902,"Protect (High Value, Negative Sensitivity)",-0.00429447642183073,-0.35442313909369
3394906,"Maintain (Standard)",-0.0034513870454041,-0.115379868927859
3394914,"Maintain (Standard)",-0.0146696060307443,-0.874601911552975
3394926,"Maintain (Standard)",-0.0186446942086679,-0.561018848738818
3394930,"Maintain (Standard)",-0.00315925005074147,-0.110321011771892
3394942,"Maintain (Standard)",-0.00319757484844768,-0.106255412213916
3394950,"Maintain (Standard)",-0.0122386106669168,-0.658559639986795
3394962,"Maintain (Standard)",-0.0178142202023754,-0.547430986818997
3394970,"Maintain (Standard)",-0.00180237285608215,-0.0914523987176081
3394978,"Maintain (Standard)",-0.003385595387846,-0.109997994151116
3394986,"Maintain (Standard)",-0.00284719925955232,-0.113745610419115
3394990,"Maintain (Standard)",-0.0017602432129864,-0.102375745267289
3395002,"Maintain (Standard)",-0.00332325729941046,-0.122628194348246
3395006,"Maintain (Standard)",-0.00168214648330839,-0.08743797420237
3395010,"Protect (High Value, Negative Sensitivity)",-0.00174279811593997,-0.105055870428861
3395022,"Maintain (Standard)",-0.00166313021424108,-0.0867821345790997
3395042,"Protect (High Value, Negative Sensitivity)",-0.00166418471685681,-0.109719698382369
3395046,"Protect (High Value, Negative Sensitivity)",-0.020551931039867,-3.53061623333876
3395054,"Maintain (Standard)",-0.00285335018866145,-0.0959581668446846
3395058,"Maintain (Standard)",-0.017236089226191,-0.620154490358353
3395066,"Maintain (Standard)",-0.0035899926745504,-0.123100848810333
3395078,"Maintain (Standard)",-0.00364879251397571,-0.128729399893063
3395094,"Maintain (Standard)",-0.00321139479029614,-0.12113381148997
3395106,"Maintain (Standard)",-0.00143020418134834,-0.059997065407563
3395118,"Maintain (Standard)",-0.00275257657165612,-0.0537027689130109
3395126,"Protect (High Value, Negative Sensitivity)",-0.00159240217901935,-0.127009997798583
3395130,"Maintain (Standard)",-0.00302253670090513,-0.0236966877350962
3395134,"Maintain (Standard)",-0.00338875788841819,-0.0677412701894797
3395138,"Maintain (Standard)",-0.00169697878067931,-0.0680997584686609
3395142,"Maintain (Standard)",-0.00312157240095134,-0.0926794845842454
3395146,"Protect (High Value, Negative Sensitivity)",-0.0123198176973847,-1.23727929134835
3395150,"Protect (High Value, Negative Sensitivity)",-0.00185426211991885,-0.1188211166444
3395154,"Maintain (Standard)",-0.0156121582656618,-0.914716352785122
3395162,"Maintain (Standard)",-0.00165008909915162,-0.0669606156435729
3395166,"Protect (High Value, Negative Sensitivity)",-0.00538278106666196,-0.5713283824155
3395174,"Maintain (Standard)",-0.00281483517754727,-0.0742272036319215
3395198,"Protect (High Value, Negative Sensitivity)",-0.00384638536499976,-0.32228862973333
