"DroppedBlockedCalls","CustomerCareCalls","OverageMinutes","MonthlyRevenue","MonthlyMinutes","PercChangeMinutes","PercChangeRevenues","MonthsInService","CreditRating_num","Churn_flag"
0.3,0,0,51.16,74,118,38,7,2,1
14.7,3,10,61.6,763,-197,-3.8,7,7,1
0.7,0,1,11.95,66,6,4.3,7,2,0
14.7,6,60,70.85,589,326,57.7,11,3,1
0,0,1,85.53,991,-189,-8.7,9,2,0
1.7,0,19,67.69,168,175,23.1,7,3,0
5,0,16,16.65,386,164,19,7,3,1
3,1.3,3,36.66,388,4,0.7,11,7,0
7,4,1,41.12,298,47,-0.2,9,5,0
16.3,0,86,115.92,1204,140,12.1,11,3,0
5.7,1,24,54.29,1456,-355,-5.4,9,7,0
69,1,74,84.03,1171,137,4.4,9,5,0
1.3,0,0,70.48,133,218,17.5,11,7,0
19.7,10.7,252,159.76,1414,-155,-100.8,7,3,0
2,0,17,29.27,61,-37,-9.3,7,2,0
4,0,10,39.09,93,-93,-4.1,11,2,1
5.7,0,30,72.75,455,-241,-7.3,9,2,0
15.3,0.3,22,59.73,830,160,-6,9,2,1
3.3,1.3,0,53.13,152,62,-3.1,11,2,0
6.3,0.7,10,14.2,164,-18,-4.2,7,2,0
6.7,4.3,0,30.33,242,-86,0.9,9,1,0
25.3,0.3,0,154.69,2297,119,0.2,11,2,1
6.7,21.7,71,156,542,196,40,9,4,0
4.7,0,1,30.38,163,-1,0,9,2,0
3,1.7,0,34.99,230,-26,0,9,2,0
18,16.3,58,70.78,639,355,8.9,11,5,0
13,0,0,93.48,1021,172,-0.5,7,2,0
4.3,0.3,0,54.48,389,77,0.5,7,4,0
57.3,4.7,234,152.45,1209,590,127.7,11,5,0
25,0.3,27,55.73,1512,-788,-15.7,7,7,0
0,0,0,34.99,1,-1,0,11,3,0
2,0.3,0,35.24,248,-14,0.7,9,2,0
21,8,86,93.56,914,46,-2.8,7,4,0
24.3,6.7,0,39.99,598,96,0,11,2,0
7.3,2.7,9,49.81,454,31,-2.1,7,3,0
4.3,0,80,92.19,524,-51,-31.8,11,3,0
32.7,0.7,86,90.72,704,-294,-39.7,11,3,1
2.7,0.7,0,53.38,394,205,0.6,9,5,0
2,0,0,30.93,144,20,-0.9,11,3,0
1,0,0,38.99,84,-6,0,11,5,0
12,0,261,157.28,1105,1984,316.9,7,3,0
6,0,0,63.84,263,-14,-6.3,7,2,0
7.7,0.7,74,122.2,1134,-297,-32.3,9,3,0
34.7,11.3,505,274.23,2424,-848,-120.2,11,4,1
0,0,0,10,100,-36,0,11,2,1
28.3,0.7,0,59.99,504,52,0,9,4,0
20.7,2,0,41.47,360,-162,-2.5,7,3,1
0.7,0,10,20.81,29,-29,-10.8,11,2,1
7.7,18,2,35.56,316,10,-1.2,9,7,0
14.7,0.7,34,33.7,352,-352,-33.7,11,5,1
7.3,0,42,51.31,847,221,22,9,5,0
11.7,4.3,170,117.83,1189,-546,-58.3,9,3,0
19,4.7,0,44.46,1103,129,-2.6,9,3,1
5,0,0,59.99,340,-30,0,11,4,0
10.7,0.7,56,94.26,824,-36,10,7,2,0
10,0.3,0,89.21,588,-127,-5.3,9,2,0
16.3,1.3,0,92.25,636,-328,126.8,11,2,0
2,0.3,0,37.99,171,-58,0,9,5,0
39.7,3.7,261,151.43,2234,-455,-47.2,11,5,1
6.3,0,0,51.62,460,-20,0.4,7,3,0
14.3,2,0,57.08,224,-50,-1.1,11,7,0
50.3,23.3,275,184.29,2968,560,37.9,7,5,0
41.3,35.3,132,102.35,1771,609,99.6,9,5,0
2.7,0.3,0,30.86,202,-18,-9.2,11,3,1
6,3,57,66.58,357,226,73.1,7,5,1
11.7,5.7,256,161.84,922,-380,-97.8,7,5,0
16.7,1.3,0,51.06,197,0,-0.1,11,5,1
3.3,0.3,47,57.46,284,-168,-17,11,5,1
26,0.3,0,58.18,590,42,0.8,9,4,0
12,0,0,125.48,1225,66,-0.5,7,3,0
14,4,294,260.5,2107,770,69.7,11,3,0
2,0,1,10,57,-22,-0.5,7,2,1
58,7.3,0,145.57,1525,-228,-25.8,11,5,0
36.3,6.7,0,43.99,994,-220,0,11,5,0
15.3,0.3,53,52.9,362,-153,-9.8,11,2,0
1.3,0,0,12.27,40,24,0.1,9,2,0
3.3,0,15,103.95,136,-136,-1,9,2,0
14.3,8,0,50.69,590,28,0.3,9,2,0
13.7,0,116,109.23,496,-315,-49.2,9,2,0
13.7,6,0,34.99,248,-57,0,11,4,1
8.7,0,0,48.8,178,-8,-3.8,9,2,0
2.3,1.7,47,58.01,343,1028,161.3,9,5,0
16.3,18.3,0,36.8,892,4,-0.8,11,2,0
10,21.3,3,30.41,1013,444,-16,11,2,1
23.7,5.3,40,56.68,936,-936,-17.7,7,3,0
28.3,5,51,73.24,1554,-324,84,7,7,0
8.7,15,40,71.66,758,453,12.1,11,4,0
5.7,1,204,121.96,1066,-466,-72,11,3,1
20,0,232,134.3,554,-179,-54.4,11,2,1
9.7,0,24,45.66,428,4,-10.7,7,5,0
7.3,0,138,104.11,271,-271,-54.1,11,3,0
16.3,0,6,52.33,750,214,-2.3,9,4,0
0,0,0,36.14,160,59,-0.2,11,5,0
2.7,0,53,81.29,254,-109,-12.1,11,2,0
0.7,0,0,64.48,194,8,-0.1,11,4,1
0.7,0,0,59.99,27,-20,0,11,2,1
16.7,11,260,171.26,1758,304,49.9,9,4,0
5,5.3,0,125.24,812,466,3.8,11,4,0
35,22,142,106.84,1006,23,31.2,11,2,1
15.3,2.3,11,91.83,1304,-181,-11.9,9,5,0
4.7,0.3,42,68.67,1063,-488,-15.7,7,2,0
6.3,18,112,76.24,1392,-1290,-106.7,11,5,0
2,0,0,12.6,160,12,-2.6,9,2,0
7.7,0,0,50.09,450,-78,-0.1,7,2,0
1.3,0,0,34.99,113,85,0,7,2,0
6.3,0,99,75.92,259,76,41,9,4,1
17.3,1.3,78,115.22,1947,134,-9.8,11,6,0
1.3,0.7,11,35.78,111,-111,-5.8,11,3,1
28,1,0,92.99,1522,284,0,9,4,0
2.3,2.3,0,112.79,217,-54,-8.8,11,4,0
6,4,58,73.29,510,102,8.7,11,4,1
3.3,0,8,39.12,236,-60,-3.4,7,2,0
61.3,2.3,98,84.84,762,-762,-34.8,11,3,1
3.7,1.3,16,50.03,323,330,23.5,9,3,1
21,10,78,76.44,438,-430,-39.1,11,4,0
38,6,36,120.68,2731,438,38.1,9,5,0
82,13.7,0,18.99,1237,-1237,-19,7,7,0
17.7,1.7,0,43.06,346,-4,73,9,5,0
19,0.3,0,100,808,236,-21.1,11,5,0
8,0,0,34.99,331,-13,0,11,3,0
7.3,0,0,52.59,374,206,3.9,11,2,1
61,11,68,76.74,714,-258,-26.7,7,7,1
6.3,0,0,55.24,176,23,4.8,7,2,0
2.3,0,0,10.1,261,6,-0.1,7,2,0
4.3,14,0,61.93,237,-222,-53.2,7,2,1
4,0,4,11.4,32,-4,-1.4,9,2,0
6.3,0,3,36.26,241,117,-1.3,9,3,0
5,0,0,46.21,553,-278,3.7,11,2,0
8.3,1,31,37.49,286,36,37.7,7,3,0
4.7,0,0,59.99,221,38,0,11,2,0
7,2,70,77.99,884,-18,-15.2,11,5,1
6.7,0,66,68.52,969,67,37.9,11,3,1
39.3,13,75,78.83,1099,-706,-31.1,11,5,0
10.7,0,1,30.48,134,156,1.5,11,2,1
17.3,23.3,15,65.32,792,-125,-9,7,2,0
0,0,0,10,0,0,0,11,2,1
8,0,0,59.33,394,-178,-9.3,7,5,1
27.3,1,0,88.78,288,-70,61.7,9,4,0
19.7,1.7,145,118.14,704,-704,-58.1,9,5,0
2,1.3,0,30.12,106,112,4.9,9,5,0
2,0,0,34.24,80,-65,-0.2,7,2,0
7.7,0,102,79.68,404,116,21.3,11,3,1
16.3,0.3,47,68.94,1298,292,-18.9,7,5,0
4,0,0,39.09,159,-5,-0.1,9,2,0
6.7,1.7,1,36.53,355,77,-0.2,11,4,1
13.3,0,0,12.46,356,-58,-1.2,11,2,0
26,10,32,53.65,997,-272,-11.7,11,5,0
6.3,9.7,13,55.78,1936,91,3,11,4,1
2.7,0.3,0,53.99,166,108,0,7,2,0
1,0,0,50.48,181,-83,-0.5,7,2,0
0.7,0,0,34.99,51,1,0,11,2,1
1.3,0,22,19.92,129,146,26.7,7,2,0
13,12.7,0,63.99,920,56,0,9,2,0
2.3,0.3,0,74.09,316,-64,-0.1,7,2,0
26.3,0,10,85.37,677,144,-24.4,11,4,1
0.7,0,0,19.99,4,1,0,9,2,0
2.3,0,0,50.47,221,-139,-0.5,11,5,1
7.3,0.7,116,151.98,568,-118,-73,7,2,0
20,0,0,51.48,756,26,0.5,7,2,0
4.3,0.3,0,34.99,124,-21,0,11,2,1
6,4,47,68.12,761,229,23.9,9,4,0
37,3.3,0,66.45,1210,-1210,-66.5,7,5,0
11.3,0,0,30.09,62,8,-0.1,9,3,0
21,0.3,103,118.78,1736,444,41,7,4,0
5.7,3,0,47.95,329,-292,7,11,5,0
3,0,174,53.85,914,882,56.6,11,3,0
36,1,67,60.72,852,-97,-5.4,9,4,0
38,0,0,79.94,978,453,2,7,3,0
5.3,4.3,116,91.22,790,77,15.6,11,5,0
2,6.7,4,36.9,488,-102,-1.9,11,4,1
9.7,1.3,210,134.04,1948,-688,-73.9,7,2,1
4.7,0.7,0,84.89,210,419,1.1,7,5,0
0,0,0,35.41,214,47,1.3,11,2,1
12,3.7,127,61.3,721,428,104.7,11,3,0
8.7,0,66,61.49,388,-158,-26.5,7,2,0
4,0,43,53.04,541,-122,-8.5,9,4,1
34,3,0,43.36,560,-205,2.6,7,3,0
1,0.3,0,94.99,44,-16,0,9,4,0
39.3,8.7,22,47.78,1207,67,-7.8,9,3,0
12.3,0,26,58.2,493,-276,-8.2,7,2,1
20,8,96,88.97,1310,-113,26.6,9,2,0
3.7,0.3,0,41.42,250,173,-6,7,3,0
11.3,4.3,39,70.23,1341,-55,35,9,3,0
9.3,0,0,43.93,109,-18,-8.9,7,2,0
15.7,11.3,11,54.22,478,18,-0.2,7,5,0
18,3.7,76,94.72,874,-248,-40.5,7,5,0
17,4.7,0,54.19,1482,428,-0.2,9,4,0
10,10.7,59,101.39,871,-125,-26.4,11,4,1
13.7,1.7,30,48.16,607,-221,-8.7,11,3,1
2.7,0,22,19.14,144,4,26,7,1,0
0,10.3,0,29.99,156,-48,0,9,2,1
5.7,3.7,196,121.28,630,536,81.1,11,7,0
9.7,0,0,49.99,378,-123,0,11,2,1
6.3,0,14,42.15,381,-178,-5.2,11,6,0
12.7,6.3,48,89.38,369,310,47.2,9,5,0
1.7,0,0,31.2,94,-62,-1.2,7,2,0
18,0.7,50,36.9,506,-506,-36.9,9,5,0
15,0.7,36,60.37,507,156,10.8,11,4,0
7,1.3,16,48.2,1181,-87,-9.2,7,5,0
21,4,0,42.74,567,-118,-7.8,7,2,0
29.7,2,0,154.15,2309,-384,-0.2,11,3,0
18.3,0,143,167.15,1158,1121,290.1,11,4,0
0,0.3,0,3.5,0,0,-3.5,7,5,0
37.3,1,18,49.69,1522,-152,-8.3,9,3,1
4,0,121,88.61,436,4,-32,9,2,1
1.3,0,0,10,560,-22,0,11,4,0
6.7,1.3,16,34.49,373,-63,33.4,9,5,0
2.7,2.7,114,131.09,1164,-1164,-33.2,9,5,0
16.7,2,9,53.5,431,-66,0.4,11,2,1
6,0,57,58.04,284,223,55.5,11,5,0
2.3,0,44,89.32,678,930,52.1,11,3,1
0.3,0.3,5,49.8,92,-92,-49.8,9,4,0
22,9.7,154,114.76,1625,-10,24.4,11,2,0
5.3,0,62,59.99,504,124,-14.6,7,7,1
6.3,0,56,32.5,442,18,-22.5,11,2,1
32,7,109,85.25,906,-260,-35.3,9,2,0
2.3,0.3,13,52.94,280,202,2.8,7,2,0
2.7,0,42,55.64,351,89,41.5,11,3,1
17,14.7,63,55.26,351,-126,-18.7,7,7,0
11.7,3.7,105,99.25,1450,474,66.5,11,2,0
6.3,3.7,66,56.06,426,300,37.3,9,5,0
32,0,41,68.04,497,186,52.5,11,2,1
10.7,7.3,46,55.61,1033,-14,2.9,9,5,0
5.7,0,46,53.59,228,-124,-18.6,11,1,1
4,2.3,0,26.39,293,-83,-30.8,9,4,0
23.3,0.3,404,235.26,2386,116,40.5,7,2,0
0.7,0.3,0,39.99,56,9,0,9,2,0
12.7,3.3,33,32.03,423,-423,-32,9,5,0
100,20,206,121.05,3209,24,-27.8,9,5,0
2.3,0,0,101.68,57,-19,8.3,11,2,1
1,3.3,0,45.8,94,-36,4.2,11,5,0
1.7,0,0,35.27,80,-28,0.7,9,4,0
0,0,0,10,0,0,0,9,7,1
6,0,1,40.89,264,62,0.1,11,2,0
1.3,0,0,29.99,145,14,0,9,4,0
4,0.7,0,40.13,771,-71,-0.1,11,3,0
15.3,6.7,1,50.29,755,5,-0.3,7,7,0
50.3,0,12,39.59,491,-108,-4.6,9,2,0
9.3,7.3,74,60.3,226,254,89.7,9,2,0
0,2,0,16.68,1,-1,3.3,11,5,0
1.3,0,0,34.99,94,64,0,7,2,0
2.7,2.7,0,36.04,59,-59,17.8,11,6,1
0.7,0,0,69.99,40,18,0,7,2,0
2,0,0,41.33,99,-99,-11.3,11,7,0
28.3,4,141,104.91,1912,-1912,-200.7,9,5,0
18.3,5,0,79.66,1584,292,-4.7,9,4,1
38.7,5.7,6,85.34,1274,-61,-1.3,9,4,0
0,0,7,22.69,17,50,8.1,9,2,0
2.3,0,46,28.89,494,-112,-18.9,11,2,0
0,0,31,154.16,1707,0,0,11,6,1
9.3,1.3,36,74.39,478,-253,-14.4,11,3,0
9.7,0,5,37.06,297,8,6.2,11,2,1
6.7,0.7,36,28.65,300,102,11.4,7,2,0
109.7,17.3,244,150.05,1177,225,17.7,11,5,0
51.7,4.7,50,40.84,737,-371,-77.6,11,5,1
1.3,0,0,30.18,113,11,-0.2,11,2,0
47.7,0.3,153,154.78,1856,-138,-43.5,7,2,1
8.3,1,12,22.61,351,-351,-22.6,7,5,0
45.3,11.7,110,121.95,729,-729,-68,11,4,0
1.3,0,0,34.99,162,-46,0,7,2,0
1.3,0,8,36.34,165,105,8.2,11,4,0
19,2.7,56,66.45,886,25,-12.3,11,3,1
152.3,13.3,138,149.83,1429,73,56.1,7,4,0
10,6,0,15.96,226,-224,-16,7,4,0
3,0,3,36.84,209,24,-1.8,7,2,0
22,9.3,104,109.01,537,-537,-145.8,7,7,0
8,0.7,86,74.61,945,844,-6.5,11,5,0
2,5,0,40.56,203,89,16.4,11,4,1
10.3,1.7,0,62.94,260,-54,-6.5,7,5,0
16.7,4,16,56.29,1294,-375,-6.3,9,5,0
12.3,0,89,86.75,883,60,6.6,9,1,0
3,5,72,54.04,589,-208,-59.4,11,4,0
29.7,3.3,146,75.68,428,-428,-75.7,9,4,0
1.3,0,0,39.19,134,69,0.6,7,2,0
0.3,0,0,29.99,108,82,0,11,2,0
7.7,23,0,35.48,193,-77,-0.5,7,5,0
1.7,0,0,34.99,48,-36,0,11,2,1
2.7,13.3,25,58,568,145,89.3,11,5,0
6,5.3,66,61.19,640,-66,-14.6,7,3,0
6.3,0.7,0,34.99,564,-286,0,7,2,0
14.3,4,58,37.79,468,-468,-109.4,11,3,0
0,0,0,35.98,34,-26,-1,11,2,0
1,1,0,9.3,25,-25,-9.3,9,5,1
6.3,0.7,14,49.94,267,75,-5.9,9,5,0
11,0,53,30.46,458,231,33,7,1,0
6.3,0,0,53.95,335,-222,-2,9,3,0
3.7,6.7,78,100.96,768,833,15.8,11,5,0
12,10.7,40,115.32,1334,-1236,-30.3,11,5,0
5,6.7,25,74.52,1422,-282,-30.2,9,5,0
11.7,1.7,28,22.39,307,-307,-22.4,7,5,0
2.3,0,0,14,49,-38,0,9,2,1
3,0,6,12.62,140,-34,-2.2,11,2,1
5.3,0,0,62.15,321,19,4.4,9,2,0
5,0.7,0,63.99,248,-5,0,11,2,0
4.7,6.3,84,84.05,852,-52,42.4,14,5,1
23.3,6,34,66.88,1300,-496,-15.2,9,5,0
27.3,4.7,413,207.98,1609,-334,-97,9,3,0
10,0,9,38.6,419,82,-3.6,9,7,0
26.3,0,6,12.2,287,-133,6.6,9,2,0
3,2,0,54.48,380,130,-0.5,9,5,0
28.3,4.7,71,84.29,1228,238,16.5,11,2,1
3,1.7,27,38.06,202,-35,19.9,7,5,0
1.3,0,0,34.99,174,-105,0,9,1,0
7.3,8.7,2,39.78,1643,800,0.2,9,2,0
0,0,7,24.68,17,28,7.3,9,1,0
9.7,5,42,58.07,634,-18,-9.6,9,2,0
12,1,92,72.7,575,36,52.3,9,3,0
5.7,2.7,8,38.24,217,-217,-3.2,7,2,0
33,1,151,131.37,1141,-223,41.5,7,3,1
5.7,0,0,10,123,40,0,7,2,0
3,2.3,0,47.4,243,24,-3.4,7,5,0
3.3,0,0,35.77,62,24,-0.8,9,2,0
22.7,0,0,116.19,1388,-287,-8,11,2,1
106.7,1.7,79,90.64,654,-74,-32.7,7,5,0
8.3,5,2,37.08,353,134,-0.1,7,2,0
27.7,21.7,0,86.8,2080,-150,-2.8,9,5,0
23.7,1.3,24,62.43,473,-20,-11.5,11,4,0
3,0.3,0,26.88,30,68,98,11,7,1
25,18.3,53,118.86,1569,-120,-18.2,7,2,0
40,0,0,35.32,46,6,-0.3,7,4,0
18.7,1.7,0,51.2,747,14,1.6,7,1,0
4.7,0,0,54.24,103,8,-0.2,9,5,0
8.3,0,0,50.88,513,-283,-0.9,7,2,0
2.3,0,0,35.03,168,-8,0,7,4,0
15.7,1.7,49,85.55,829,256,12.2,7,5,0
2.7,2,0,34.99,219,-69,0,11,7,1
8.7,0,22,46.77,304,-2,1.7,9,2,0
1.7,0,0,49.99,228,138,0,7,4,0
12.3,2,0,56.22,620,163,0.7,9,3,0
0,0,0,49.52,0,0,100.5,11,3,0
16,2,13,56.53,1464,-680,-6.5,11,5,1
3.7,0.7,0,52.47,350,34,-1.5,9,5,0
10.7,3.7,44,93.97,1705,-16,-15,11,3,0
14,5,28,52.02,1431,296,6.8,9,3,0
1.3,1.3,0,39.7,24,-24,110.3,11,5,0
9.7,0.3,0,88.14,912,-148,-7.5,9,5,0
35.3,24,0,50.2,1510,469,0.6,9,4,1
6.7,1.7,84,55.93,497,-497,-31.9,7,2,1
5.7,0,0,35.98,166,60,2,11,2,0
1.3,0,0,42.34,100,-46,-12.3,9,5,0
0.3,0,0,34.99,65,68,0,11,2,1
4.7,1,0,35.48,121,-14,0.5,7,4,1
8,0,0,49.99,122,-69,0,9,2,1
0.7,0,0,29.99,187,-26,0,11,1,0
36.3,17,46,45.12,1079,-984,-85.8,7,5,0
16.3,7.7,11,31.58,522,302,25.2,9,5,0
28,12,1,43.49,834,-373,-0.5,9,5,0
1.3,0.3,0,40.23,146,9,1.7,9,4,0
0.7,0,0,10.99,25,3,-1,11,2,0
9,0,38,65.73,866,177,-15.7,7,2,0
12,8.7,5,37.97,286,36,0,11,2,1
5.7,0.7,0,34.49,267,-28,-0.5,7,4,0
0.7,0,0,39.52,48,-39,-0.5,11,4,0
15,3,0,124.42,924,-774,-13.1,11,5,0
2,0.3,0,34.99,92,21,0,9,2,0
15,3.3,31,74.98,556,-260,-20,9,2,0
9.3,1.3,162,121.22,568,-55,-11.9,7,2,0
13.7,0.3,0,56.27,220,-74,-4.9,11,5,0
31.3,0.7,31,60.22,824,-754,-48.1,11,7,1
0,0,0,29.99,55,-35,0,7,2,0
24.3,0,71,63.63,595,-97,-0.6,11,2,0
7.3,6.7,0,22,68,-68,-22,9,5,0
10,3.7,6,52.8,397,-62,-1.6,7,4,0
6,3,66,65.92,1070,214,8.3,7,3,1
1.3,0,0,33.99,82,10,0,9,2,0
9.7,0,0,35.47,224,-96,-0.5,9,2,0
8,7.7,61,66.38,493,-177,-30.4,9,5,0
13,0,0,39.99,1100,-622,0,11,2,0
11.7,0,12,58.96,704,-78,-5,11,5,0
4.7,0,52,78.85,352,257,-14,11,4,0
22.7,0.7,0,53.99,372,143,0,7,5,0
5.3,13,10,74.82,887,995,30.5,11,5,1
16,0,321,149.06,1066,234,5,9,2,1
0,0,0,41.69,0,0,108.3,9,5,0
33,8.3,1,55.12,1483,-16,0.8,11,5,0
0,0,0,29.99,0,0,0,11,4,0
26.7,0.7,9,44.55,504,-300,-5.6,11,2,0
3,1.7,0,36.37,124,57,-0.4,11,4,1
9.7,0,0,34.99,281,87,0,11,1,1
18,11,31,47.49,1093,-276,3.5,7,1,1
1.7,0,0,22.49,138,-32,-22.5,7,2,0
46.7,0,440,240.34,881,10,0.8,9,2,1
0.7,0,0,10.2,104,29,-0.2,7,3,0
4.3,0,53,73.94,454,-67,-18.3,7,2,0
10,3,0,49.99,922,-176,0,7,3,0
7.3,0,0,10.74,714,154,-0.7,9,3,0
15.7,0,0,120.14,709,87,-3.2,7,3,0
44.7,1.3,112,83.38,1469,-1038,-83.4,9,4,1
136.3,13.7,250,184.09,2121,405,90.4,7,5,0
0,0,0,14,0,0,0,9,3,1
18,1.7,0,51.64,1390,-75,-24.4,9,2,0
0.7,0,0,20.29,5,-5,-0.3,7,1,1
27,15.3,66,80.49,2900,36,-14.5,9,2,0
39.7,6.3,306,159.4,1443,-367,-75.6,7,3,1
27.3,8.3,190,158.96,1378,-39,46,7,4,1
2.7,0.3,95,73.99,244,-158,-37,9,2,0
22.3,29,0,59.47,2147,-900,-9.6,9,5,0
0.7,0,0,59.75,34,11,-1.1,11,5,1
80.3,4.3,72,88.01,871,82,27.3,7,5,0
0,0,0,10.8,25,-25,-0.8,11,2,1
0.3,0,0,35.69,66,8,-0.7,7,2,0
1.7,0,0,35.27,596,148,-0.3,9,6,0
42.7,0,107,84.8,607,-245,-47.9,11,3,1
6.7,4,39,62.88,648,405,49.7,11,5,0
5.7,0.3,10,41.29,335,57,-2.7,7,2,0
3.3,0.3,1,41.29,235,-110,-1.7,7,3,0
0.3,0.3,0,34.99,36,0,0,7,2,0
19.3,0,176,147.27,1907,-444,-71.3,11,2,0
0,0,0,63.99,37,0,0,11,2,0
4,10.3,22,59.84,722,18,11.6,11,5,1
19.7,4.3,39,69.96,854,237,48.2,7,5,0
147,1.3,0,85.73,1097,-579,-0.7,9,5,1
23.3,6.3,25,45.58,849,-125,-4.2,9,5,0
12.3,0.7,68,65.42,649,47,22.6,11,7,1
4.7,0,0,35.48,162,54,-0.5,9,2,0
4,3.3,0,36.05,135,-22,0.9,11,2,1
44.7,19.3,290,158.68,2710,-415,-94.8,11,4,1
3,0,11,13.94,256,-12,-3.9,7,2,1
21.7,1.7,104,81.41,755,-260,-42.4,9,5,0
3.7,2,0,49.67,224,-36,10.3,11,7,0
4.7,0,0,36.72,318,105,1.2,7,2,0
0,0,0,29.99,113,65,0,12,1,1
0.7,5.3,12,34.94,179,-1,-4.9,11,2,0
43.7,16.7,4,77.94,1341,-166,-2,9,5,0
85,15.7,618,305.94,2101,142,112.2,7,2,0
0.7,0,0,10.16,13,19,-0.2,9,2,0
29.3,0,124,108.13,1088,-45,-29.1,11,5,1
10.3,0,0,49.99,340,-201,0,9,2,0
5,2,0,35.09,68,-43,0.3,11,4,1
10.7,0,21,43.49,455,191,25.5,9,3,0
61,23,580,307.52,2455,170,17.5,9,3,0
5,0,124,100.13,1156,-228,-50.1,9,2,0
29.7,0,74,67.61,992,46,-32.7,11,2,1
8.3,0,0,34.99,173,-29,0,7,2,0
38.7,11.7,11,54.49,1475,12,13.1,7,7,0
5.7,14.7,270,157.8,1533,1249,344.7,11,3,1
34,1,0,44.23,1318,-431,11.7,9,3,1
7.3,2.3,86,51.52,296,-296,-51.5,9,4,0
9.7,2,61,66.73,681,-11,-25.8,11,4,0
8.3,1.7,73,67.24,1082,0,-26.3,7,2,0
1.7,0,0,49.99,208,1,0,11,4,1
3,4.3,69,66.28,482,62,0.9,7,7,1
11.3,0,0,49.99,1439,-136,0,9,2,0
22.3,5.3,0,112.74,1164,-298,-8.7,7,3,1
16,16,90,89.95,923,0,-36,11,5,0
3.3,0,0,51.73,258,-6,-1.7,7,5,0
77.3,2,0,46.1,1190,-324,6.3,11,3,1
16,0,0,84.99,1343,-533,0,7,5,1
3.7,0,14,48.17,599,93,11.8,7,4,0
6.7,0,0,43.76,97,70,64.3,9,5,0
27.7,32,0,52.23,2032,232,1.8,7,5,0
1.3,0,0,34.99,31,-31,0,11,3,1
22.3,12,22,63.19,918,-248,-9.2,9,5,0
24.7,1,0,31.3,1180,292,-1.3,11,3,0
11.3,2.3,0,106.47,1119,-483,-1.5,7,4,1
25.7,1,223,96.34,1396,682,-34.6,7,2,0
1.7,0.3,1,6.03,180,98,7.8,9,3,0
36,3.3,159,118.19,2028,-10,-64.2,7,3,0
1,0,0,10,482,-280,0,11,2,0
0,0,0,44.99,8,0,-45,11,3,1
50.3,6.3,63,84.58,1431,-666,-29.6,9,5,0
2.7,11,143,106.76,738,124,5,9,5,0
76.3,18.3,247,224.14,2000,-2,-79.4,11,5,0
12.7,2,57,44.59,600,-57,-9.6,11,5,0
4,4,5,16.81,79,-79,-16.8,7,5,0
3,0,26,23.05,262,-60,-10.3,11,3,1
3.3,1.3,0,39.83,651,124,0.2,9,4,0
8.7,2.3,45,74.06,818,-126,-24.4,9,2,0
8.3,0.3,0,50.98,256,-68,3,9,5,0
2,0,0,37.12,73,0,1.5,11,2,0
14.7,0,0,159.99,568,-9,0,11,2,0
7,1.3,8,47.98,454,43,-3.3,11,2,0
13.7,0,0,35.58,828,2,0.6,11,2,1
17.7,4.3,272,161.25,1071,964,174.9,9,3,0
7.3,1.7,0,41.31,276,-20,-2.3,11,2,0
15,1.3,0,50.43,400,-69,-0.4,7,2,0
10.7,0.7,29,61.94,723,113,-6.2,9,5,0
0.7,0,1,10.29,42,-19,-0.3,11,3,0
0,0,0,40.86,38,-38,109.1,9,5,0
13,0,48,107.75,777,-408,-15.8,11,2,0
3,0.7,1,50.48,111,44,-0.5,7,2,0
3.3,0,129,83.66,526,-31,6.9,11,5,1
37.7,8.7,261,158.29,1716,-166,-71.1,9,7,0
2.7,5.3,12,40.14,1053,-32,-2.7,9,2,0
13,17,2,36.02,715,-59,1.5,11,4,0
22.7,0,0,56.24,866,-290,-56.2,11,2,1
8.3,0,2,52.22,307,-27,-0.7,9,7,0
0.3,0,0,10,10,1,0,7,1,0
4.3,7,12,31.85,402,-402,-1.9,11,4,0
2.3,0,4,51.74,144,104,2.1,11,2,0
14,4.7,22,94.12,1336,9,-9.6,9,4,0
5,0.3,8,35.08,274,13,-4.1,9,2,0
1.7,0,0,34.99,273,-21,0,7,2,0
79.7,3.3,0,60.98,505,-92,-1,9,4,0
1.3,0,0,55.33,268,106,-0.3,11,2,0
3,0,0,40.48,220,-3,-1.5,9,2,1
18.7,1.7,0,64.41,377,221,14.2,9,3,0
3.7,0,0,39.22,147,96,0.7,11,2,1
2,0,0,39.43,203,54,0.5,11,5,1
2.7,0,0,59.99,198,-108,0,7,1,0
4.7,0,0,34.99,76,-12,0,11,7,1
14.3,0,0,10.2,504,-184,-0.2,7,2,0
0,0,0,45.15,0,0,-14.5,11,4,1
20.3,0,0,57.15,374,-91,-0.7,7,2,0
0.7,0.7,0,53.99,7,-7,0,7,2,0
1.3,0,0,35.53,93,72,-5.5,9,2,0
1.7,4,22,59.57,195,-64,-31.7,11,4,0
9,1,68,67.68,933,108,-27.7,9,2,0
42,46,45,66.74,2981,20,-16,11,5,0
1,0.3,1,50.53,164,254,0.6,11,4,0
6,0,0,10.65,101,173,1.9,7,2,0
15,3.7,69,65.47,847,-847,-160.5,9,4,0
16.3,2.3,40,79.57,541,-293,-23.7,7,5,0
10,3.3,0,50.15,901,134,-0.2,9,3,0
8.7,2,34,72.31,1120,278,25.4,11,3,0
16.7,7,8,64.69,698,146,-1.8,11,3,0
